month,trades,pf,winrate,dd,gp,gl
2023-09,0,,,-0.0,,
2023-10,0,,,-0.0,,
2023-11,1,,100.0,-0.0,48.04193254142393,0.0
2023-12,1,0.0,0.0,-0.39203972135851695,0.0,-23.10361810667459
2024-01,0,,,-0.0,,
2024-02,1,0.0,0.0,-0.2228025544591783,0.0,-22.28025544591741
2024-03,0,,,-0.0,,
2024-04,0,,,-0.0,,
2024-05,0,,,-0.0,,
2024-06,0,,,-0.0,,
2024-07,1,0.0,0.0,-0.22938057430684777,0.0,-22.938057430684367
2024-08,0,,,-0.0,,
2024-09,0,,,-0.0,,
2024-10,0,,,-0.0,,
2024-11,1,0.0,0.0,-0.40318160847909734,0.0,-40.31816084791073
2024-12,0,,,-0.0,,
2025-01,0,,,-0.0,,
2025-02,0,,,-0.0,,
2025-03,0,,,-0.0,,
2025-04,0,,,-0.0,,
2025-05,0,,,-0.0,,
2025-06,0,,,-0.0,,
2025-07,1,0.0,0.0,-0.2993493786946022,0.0,-29.93493786946122
2025-08,0,,,-0.0,,
